year,ISO,ISO_No,Name,PWC_Lat,PWC_Lon,Pop,Density,Area,PWD_A,PWD_G,PWD_M,PWD_P1,PWD_P2,PWD_P3,PWD_P4,PWD_P5,PWD_P6,PWD_P7,PWD_P8,PWD_P9,PWD_P10,PWD_P11,PWD_P12,PWD_P13,PWD_P14,PWD_P15,PWD_P16,PWD_P17,PWD_P18,PWD_P19,PWD_P20,PWD_P21,PWD_P22,PWD_P23,PWD_P24,PWD_P25,PWD_P26,PWD_P27,PWD_P28,PWD_P29,PWD_P30,PWD_P31,PWD_P32,PWD_P33,PWD_P34,PWD_P35,PWD_P36,PWD_P37,PWD_P38,PWD_P39,PWD_P40,PWD_P41,PWD_P42,PWD_P43,PWD_P44,PWD_P45,PWD_P46,PWD_P47,PWD_P48,PWD_P49,PWD_P50,PWD_P51,PWD_P52,PWD_P53,PWD_P54,PWD_P55,PWD_P56,PWD_P57,PWD_P58,PWD_P59,PWD_P60,PWD_P61,PWD_P62,PWD_P63,PWD_P64,PWD_P65,PWD_P66,PWD_P67,PWD_P68,PWD_P69,PWD_P70,PWD_P71,PWD_P72,PWD_P73,PWD_P74,PWD_P75,PWD_P76,PWD_P77,PWD_P78,PWD_P79,PWD_P80,PWD_P81,PWD_P82,PWD_P83,PWD_P84,PWD_P85,PWD_P86,PWD_P87,PWD_P88,PWD_P89,PWD_P90,PWD_P91,PWD_P92,PWD_P93,PWD_P94,PWD_P95,PWD_P96,PWD_P97,PWD_P98,PWD_P99,PWD_P100
2020,DEU,276,Germany,50.8193512,9.667806625,83783945,237.3,353045.5,1769.1,861.9,1247.4,20.7,28.9,36.1,43.2,50.4,58,65.9,74.4,83.5,93.3,103.6,114.7,126.5,139,152.3,166.1,180.6,195.9,211.8,228.7,246.5,265.1,284.6,305.1,326.6,348.9,372.5,397.3,423.2,450.3,478.6,508.3,539.3,571.6,605.2,640,676.1,713.3,752,791.8,832.5,874.7,917.6,961.8,1007.2,1053.3,1100.5,1148.6,1197.4,1247.4,1298.7,1350.9,1403.8,1458,1512.4,1567.3,1623.6,1680.2,1737,1794.8,1853,1912.6,1973.1,2034.4,2096.3,2159.4,2222.8,2288.6,2355.3,2424,2492.7,2563.3,2633.9,2705.8,2781.1,2857.6,2934.8,3011.8,3091,3171.1,3250.9,3331,3413.9,3500.7,3593.5,3692,3796.1,3915.5,4058.6,4219.1,4375.4,4529.7,4715.4,4933.9,5208.7,5604.7,5973.2,6324.7,7164.8,8993.4
2020,GHA,288,Ghana,6.861344814,-0.986607075,31072945,133.1,233480.5,4017.3,639.8,431.5,13.6,20.3,25.6,30.1,34.4,38.3,42.2,46,49.8,53.4,57,60.5,64,67.5,71,74.7,78.4,82.3,86.4,90.6,94.9,99.3,104,108.8,113.8,119.2,124.8,130.7,136.6,143,149.8,157.1,164.7,172.7,181.4,190.8,200.5,211.1,222.6,235,248.3,262.8,278.6,295.7,314.5,334.5,356.2,379.5,404.2,431.5,461.3,492.6,525.5,561,599.4,642.1,691,745.7,807,876.1,956.9,1046.3,1153.1,1268.1,1392,1532.8,1703.7,1892,2118.2,2379,2639.6,2941.9,3279.3,3595.8,3987,4522.8,4996.9,5696.7,6571.3,7292.7,8169.6,8906.1,9725.4,10727,11729.8,12814.5,13884.1,15092.9,15974.8,16710.1,17438.4,18226.2,19158.7,20290.4,21630.9,22542.7,23151.3,23749.6,24454.9,26541.3
2020,GIB,292,Gibraltar,36.1412,-5.351,33690,4121.2,8.2,7331.9,5919.2,7851.6,773.9,832.4,891.1,973.1,1087.5,1233.1,1427.5,1551.6,1769.6,1941.4,2068.6,2239.2,2297.2,2372.8,2447.7,2499,2564,2624.8,2833.8,3006.4,3072.8,3196.2,3495.9,3667.2,3866.5,4027.6,4108,4229.8,4348.3,4458.2,4725.4,5050.6,5142.2,5503.4,5678.2,5786.7,5926.6,6206.4,6384.7,6444.4,6623.7,6709.1,6850.5,7081.3,7159.2,7307.2,7381.9,7575.5,7662.9,7851.6,7988.2,8069,8140.8,8287.1,8501.1,8646.4,8899.7,9155.9,9233.9,9334.3,9491.4,9655.1,9830.7,10115.1,10134.1,10187,10328.6,10505.8,10614.5,10665.7,10740.2,10861.4,10885,11071.6,11085.9,11108.2,11148.4,11169.6,11210.3,11227.5,11312,11323,11348.2,11387.9,11422.6,11462,11474.4,11507.6,11577.8,11654.1,11714.5,11752.4,11839.9,11889.9,11908,12174,12356.3,12593.8,12793.6,13013.8
2020,KIR,296,Kiribati,1.2992,143.0014,119445,141.7,843,10782.2,4233.2,5584,4.2,147,236.3,291.5,350.6,399.3,452.3,508.1,552.4,596.4,632.5,671.4,714.9,769.8,838.2,899.7,957.6,1004.5,1064.8,1125.5,1186.2,1238.7,1302.8,1381.1,1452.7,1545.5,1630.6,1700.6,1810.4,1902.1,2054.3,2168,2261.3,2381.3,2540.5,2746.4,2905.9,3036,3192,3429.6,3677.2,3863.5,4058.5,4348.6,4499.5,4709.5,4876.3,5079.3,5324.4,5584,5871.5,6063.7,6342,6668.9,6923.1,7083.3,7227.2,7418.3,7675.8,7991.2,8319.6,8511.7,8726.4,8996.7,9233.6,9507.6,9880.5,10223.9,10891.3,11148.2,11687.1,12256.5,12764.7,13336,14014.7,14586.4,14893.1,15238.1,15795,16458,17014,17620.8,18079,19197.6,20501.8,21612.3,22654.2,25141.6,26873.8,28163,29530.3,30447.6,33105.1,34773,37285.3,38413.2,47475.5,57990.2,90957.6,97807.3
2020,GRC,300,Greece,38.69020081,23.32907486,10423056,78.8,132233.2,6498.5,1442.6,2917.9,4.7,7.2,9.7,12.5,15.6,19,22.9,27.2,32.2,37.7,43.8,50.5,57.9,66.1,75,84.7,95.2,106.7,119.4,133.2,148.5,165.5,184.1,205.1,228.8,255.4,285.6,319.4,357.6,400.7,449.7,505.4,567,636.4,713,798.5,890.1,991,1101.4,1218.4,1344.4,1475.1,1616.4,1762.5,1928.2,2103.4,2289.4,2489,2699.3,2917.9,3154.1,3396.3,3653.9,3929,4224,4528.7,4833.8,5139.7,5445.6,5762.9,6084.5,6411.3,6758.5,7109.1,7461.1,7822.1,8206.3,8558.3,8913.5,9273.1,9644.7,10048.2,10427.1,10823.4,11232.3,11672,12089.6,12540.6,12994.7,13474.9,13920.3,14354.1,14814.3,15332.5,15842.1,16412.8,16950.9,17441.7,18009.1,18624.6,19308.1,19969.6,20729.2,21547.8,22499.8,23360.1,24537.6,25511.2,26849,42539.6
2020,GRD,308,Grenada,12.11031151,-61.68167496,112519,300.3,374.7,707.1,498.7,610.2,46,58.2,67.5,75.4,82.5,89.7,97.7,106.9,116.4,126,135.7,144,153.2,162.8,172.4,181.3,191.1,201.2,210.6,220.2,229.1,238.6,249.2,259.2,269.5,280.6,291.6,302,311.6,321.7,331.1,342.6,354.4,366.4,379.8,393.1,405.6,419.4,434.1,447.8,462.3,477.7,494,510.4,525.4,540.2,557.8,572.8,590.8,610.2,626.7,643,660,676.5,691.7,708.8,725.6,741.3,758.8,779.5,800.5,819.6,838.9,858.6,874.4,889.2,904.5,919.5,934.8,950.5,964.8,979.7,993.9,1009.9,1024.5,1039.2,1055.7,1070.4,1085.3,1101.6,1119.8,1139.5,1160.5,1186.2,1216.9,1243.1,1277.1,1313.3,1374.2,1430.2,1482.5,1544.3,1627.7,1700.8,1783.8,1884.3,1977,2094.2,2218.1,2463.7
2020,GLP,312,Guadeloupe,16.20918083,-61.54363632,400127,237.8,1682.6,767.5,486.8,583.1,23,30.4,37.7,47.3,58.1,69.1,79.6,90.8,102.8,114.5,126.1,136.7,148.1,160.4,173,185.8,198.2,209.7,220.7,232.3,244.2,255.7,267.3,278.7,290.3,302.9,315.3,328.8,341.5,352.8,363.6,373.4,383.2,394.5,405.4,415.8,426.1,436.4,446.6,458.1,469.8,482.5,494.3,506.5,519.1,532.1,545.2,558,570.2,583.1,596,609.3,622.7,635.6,649,661.7,675.5,688.1,701.9,715.5,729.5,744.6,758.6,772.9,788.4,803.4,818.1,833.7,849.2,864.3,879.7,896.8,913.4,930.8,950.2,971.6,992,1015.3,1038.4,1062.6,1089.3,1119.4,1150.7,1183,1215.2,1248.7,1282.2,1313.6,1346.3,1382.5,1463.4,1562.1,1659,1779.8,2098.8,2360.5,3691,4302.1,4550.7,4906.3
2020,GUM,316,Guam,13.4865551,144.8035583,168782,300.4,561.8,2148.7,1301.2,1652.1,27.5,50.6,77,99.5,126.7,154.6,181.8,209.1,237.4,264.6,296.3,326,360.3,394.1,425.9,455.6,482.5,509.1,536,567.4,600,630.2,659.4,684.3,710.3,734.9,761.7,789.5,824,856.5,883.8,917.2,950.9,985.3,1023.7,1056.2,1091.7,1127.8,1169.2,1211.7,1254.9,1302.4,1344.2,1385.3,1428.5,1476.2,1521.3,1564.4,1608.1,1652.1,1706.4,1755,1809.8,1857.5,1897.6,1937.8,1981.1,2028.4,2076,2125,2169.3,2229.4,2284.7,2332.7,2389.8,2457.7,2527.2,2585.7,2657.1,2721.6,2806.7,2865.9,2946,3041.6,3119,3189.6,3262.5,3322.8,3381.4,3471.1,3563.9,3633.4,3700.9,3790.3,3892.4,3983.5,4061.2,4199.6,4359.8,4579.5,4744.5,4901.1,5105.4,5311.4,5585.5,5905.7,6343.4,6993.3,9579.5,15375
2020,GTM,320,Guatemala,14.97056866,-90.76189423,17915566,164,109227.2,1912.3,545.4,453.9,16.5,27.1,35.6,42.9,49.3,54.9,60.1,65.2,70.6,76.6,83,89.2,95.1,100.9,106.5,112.1,117.7,123.4,129.1,134.8,140.5,146.2,152,158,164.2,170.6,177.4,184.3,191.3,198.4,205.9,213.6,221.6,229.9,238.6,247.8,257.6,268.1,279.6,291.6,304,317.4,331.5,346,361.6,378.4,396.1,414.2,433.5,453.9,475.8,499.9,525.2,552.3,580.3,610.5,643.8,677.4,712.7,751.2,793.4,838.6,888.2,940.8,996.8,1056.4,1121.5,1188.5,1257.6,1329.2,1403.6,1484.2,1571,1664.7,1764.7,1875.6,1989.9,2119.6,2260.9,2422,2589.3,2789.8,3013.7,3270.6,3569.3,3941.9,4353.4,4827.4,5375.2,5997.8,6699.1,7529.7,8400.9,9390.5,10345.8,11296.6,12284.9,13577.5,15582.1,36996.8
2020,GIN,324,Guinea,10.18326569,-11.5887146,13132791,53.6,245069.9,2151.9,258.1,133,6.4,8.6,10.4,12,13.5,15,16.4,17.8,19.1,20.5,21.8,23.1,24.5,25.9,27.3,28.7,30.2,31.7,33.3,34.9,36.5,38.1,39.7,41.5,43.2,45,46.9,48.9,50.9,53.1,55.3,57.6,60,62.5,65.1,67.8,70.6,73.7,76.9,80.3,84.1,88,92.2,96.6,101.3,106.6,112.3,118.7,125.6,133,141.2,150.4,160.7,171.6,183.5,197.1,213.1,231.5,251.5,273.4,299.7,331.9,373.2,423.6,482.5,554.4,646.9,761.4,892.5,1033.6,1179.1,1348.3,1576.6,1842.9,2139.7,2493.5,2871.4,3353.2,3856.3,4206.3,4652.5,5069.4,5443,5833.5,6198.5,6565.3,6906.7,7266.8,7615.5,7991.7,8430.3,8863.7,9391.7,10067.8,10790.1,11976.8,13380,15202.9,17940.1,24468.5
2020,GUY,328,Guyana,6.508600712,-58.21126175,786559,3.7,210153.5,1419.1,321.4,595.7,0.2,0.4,0.8,1.2,1.7,2.1,2.7,3.4,4.9,7.3,11,14.8,18.2,21.7,26.1,31.8,37.7,44.1,50.6,56.7,63.3,70.8,79.6,88.1,96.8,106.5,116.8,127.5,139.1,150.5,163.6,178.1,194.7,212.2,232.8,254.5,277.4,300.9,323.2,347.2,370.1,393.4,417.6,440.4,463,486.8,512.7,540.3,567.3,595.7,627.1,659.2,694.4,729.9,769.5,808.3,849.8,893.1,937.8,984.5,1032.7,1087.3,1141.5,1196.5,1250.3,1303.9,1358.6,1417.8,1465.4,1515.9,1579.8,1641.6,1704.7,1774.4,1844,1931.7,2069.9,2271.5,2546.9,2852.8,3257.7,3500.9,3718.8,3889.7,4026.1,4150.5,4222,4316.4,4428.9,4530.1,4631.1,4730,4799.5,4899.7,5020.5,5202.9,5399.4,5624.2,6418.7,11571.3
2020,HTI,332,Haiti,18.8861618,-72.60970306,11402532,421.2,27074.7,7335.4,1604.1,1125.1,63.3,85,98.7,110,119.6,128.6,137.3,145.6,153.6,161.3,168.9,176.5,184.1,191.6,199.2,207.1,215.2,223.8,232.8,242.3,252.2,262.7,273.7,285.3,297.1,309.6,322.6,336.3,350.6,365.7,381.5,398.8,418.2,439,461.1,484.6,509.2,536,566.1,599.4,635.8,674.1,714.5,756.8,803.5,853,908.8,971,1042.9,1125.1,1223,1341.5,1479.6,1628.3,1785.4,1964.9,2178.8,2417.7,2652.8,2912.3,3192.4,3507.4,3854.5,4277.9,4722,5175.2,5618.5,6050.1,6437.4,6845.4,7222.6,7628.7,8130.9,8736,9373.3,9968.8,10793.8,11624.3,12348.3,12994.7,13539.7,14245.8,15044.9,15843.2,16828,18017,19364.8,20975.8,22493.8,23822,25100.9,26263.4,27908.3,30399.2,33742.4,39494.9,47206,50835.6,54721.1,62761.1
2020,HND,340,Honduras,14.76328754,-87.46329498,9904607,88.4,112024.5,1460.3,445.7,445,8.4,13.2,17.3,21.2,24.7,28.1,31.3,34.4,37.6,40.9,44.1,47.4,50.5,53.6,56.7,60,63.3,66.9,70.6,74.6,78.8,83.2,87.9,92.7,97.7,102.9,108.4,114.2,120.4,127.1,134.1,141.7,149.7,158.3,167.4,177,187.3,198.1,209.7,222.2,235.9,250.9,267.3,285.2,305.6,328.4,353.8,381.6,411.6,445,481.3,521.1,564.4,611,661,713.6,770.8,837.2,909.6,993.3,1080,1175.1,1276.9,1378.3,1480.4,1600.3,1744.2,1892.5,2042.9,2194.3,2336.1,2488.5,2631.2,2765.7,2900.6,3029.7,3139.3,3236.6,3327.1,3423.9,3521.5,3623.5,3736.5,3845.4,3955.6,4051.8,4136.2,4204.2,4282.5,4358.7,4438.6,4518.9,4638.8,4761.4,4880.1,4990.8,5095,5217.5,5511.8,7262.9
2020,HKG,344,Hong Kong,22.35386086,114.1527328,7496988,6488,1155.5,84464.3,46721,68886.6,384.6,849.3,1356,1923.3,2561.4,3179.7,3881.4,4679.9,5525.7,6477.4,7465.2,8532.2,9593.6,10658.4,11743.4,12982.9,14391,15682.9,17128.4,18672,20224,21916,23553.5,25201.9,26953.2,28653.7,30238.1,31727.9,33279,34839.1,36282.9,37864.4,39552.1,41176.1,42927.7,44705.7,46416.6,47968,49486.3,51142.8,52679.7,54257.6,55681.8,57460,59324.7,61322.2,63168.4,65115.4,67216.4,68886.6,70720.5,72903.4,74566.3,76466.2,78402.2,80201.1,82072.2,83781.1,85546,87391.1,89438.7,91150.4,92933.3,94654.8,96598.7,98869.3,100941.7,103093.2,104989.7,107654.2,109686.1,112199,115352.3,118541,121236.1,123815.3,127320.4,130769.2,134044.2,137443.3,141332.7,145286.2,148923.7,152874.9,156979.9,161483.1,166256.3,170588.4,176266.6,181301.7,188214.7,197126.6,207722.7,215959.3,227196.9,237443.3,250087.2,278379.4,327985.4,652655
2020,HUN,348,Hungary,47.31798935,19.40076828,9660349,106,91162.6,2621.9,748.9,1049.8,7.9,10.8,13.4,16,18.7,21.6,24.8,28.3,32.3,36.8,42.1,48.1,55,62.7,71.5,81.2,92.1,104.1,117.6,132.7,148.9,166.2,184.4,203.2,222.7,243,264.3,286.1,308.6,332.1,356,380.6,406.3,433,460.1,488.2,517.9,549,581.8,616,652.1,689.7,729.7,769.9,811.9,855.9,901.1,949,998.5,1049.8,1101.8,1155.6,1211,1268.8,1329.5,1391.5,1456.8,1522.7,1589.8,1660.9,1735.2,1813.4,1892.8,1976.9,2065,2160.1,2255.1,2357.8,2469,2587.7,2714.8,2851.3,2994.4,3144.1,3308.2,3480.1,3664.7,3851.6,4056.9,4273.8,4509,4749.7,5010.4,5293,5562.9,5841.1,6145.5,6510,6902.2,7327.4,7762.2,8252.2,8780.8,9356.6,10000.1,10808.6,12047.1,14589.6,19212.4,39713.7
2020,ISL,352,Iceland,64.3311615,-21.23204994,341249,3.4,100429.1,1015.1,320.9,842.7,0.1,0.3,0.5,0.7,1,1.3,1.6,2.1,2.9,3.9,5.2,8,12.2,16.6,20.7,25.8,32.3,41.1,51.4,61.7,84,111.4,148,174.3,197.1,229.7,264.5,299.7,332.2,363.3,393.5,418.4,440,462,479.3,496.1,511.8,527.6,544.4,562.3,579.8,598.5,617.5,639,662.9,695.1,731.8,769.8,805.9,842.7,902.2,1010.6,1073.6,1128.7,1179.8,1214.6,1248.5,1282.7,1314.4,1340.4,1365.9,1396.3,1427.6,1463,1490.2,1518,1547.3,1572.8,1597.5,1617.7,1638.5,1659.6,1679.4,1699.9,1718.7,1736.2,1755.8,1775.2,1795.2,1817.6,1847.3,1874.3,1898.9,1928.4,1952.8,1983.9,2018.4,2061,2113.1,2167.6,2234.6,2305.5,2351.2,2393.4,2429.7,2469.3,2523.4,2579.9,2699.5,3084.9
2020,IND,356,India,22.60503578,80.13809967,1380004384,445,3100803.8,5058.4,1217.6,1036.1,65.1,91.1,108.7,123.1,136,148.1,159.6,170.8,181.9,192.9,203.8,214.8,226,237.5,249.3,261.5,274.3,287.5,301.2,315.5,330.5,346.3,362.9,380.3,398.6,417.8,437.6,458.1,479.3,501.3,524,547.6,572,597.1,622.4,648.1,674.1,700.3,726.6,753.1,779.6,806.2,833.6,861.2,889,917,945.9,975.3,1005.3,1036.1,1067.8,1100.7,1134.9,1170.4,1207.1,1245.3,1285.6,1328.3,1373.4,1421.1,1471.7,1525.1,1582,1642.5,1707,1776.6,1852.2,1934.3,2023.2,2119.8,2224.9,2339.5,2465.2,2604.2,2757.2,2924.5,3110.9,3324.6,3572.4,3857.2,4192.1,4583.7,5051.2,5623,6332.6,7191.2,8208.2,9411.8,10840.7,12558.9,14581.4,16994.9,20002.7,23454,27472.1,32685.7,40746.1,49211.2,61189.2,296871.6
2020,IRN,364,Iran,34.14758682,51.83831406,83992953,52,1615773.7,2379.2,502.6,648.6,3.8,5.8,7.5,9.1,10.7,12.4,14.2,16.1,18.2,20.3,22.7,25.2,28.1,31.3,34.8,38.8,43.3,48.4,54.3,60.8,68.2,76.4,85.5,95.4,106,117.3,129.3,142,155.2,169.3,184.2,199.9,216.2,233.3,251.4,270,289.3,309.8,331.4,353.8,376.8,400.8,426.2,453,480.9,510.3,542,575.7,610.5,648.6,688.7,729.8,773.5,821.5,874.9,929.1,986.6,1048.9,1116.4,1185.4,1257.7,1330.1,1408.1,1489.3,1579.5,1680,1786.4,1901.9,2029.1,2171.2,2310.7,2468.3,2611.8,2723.1,2822.2,2939.6,3104.9,3276.5,3460,3665.7,3908.6,4190.7,4683.1,5107.9,5530.6,6184.1,6724.7,7166.7,7862.2,8540,9365.2,10238.7,10862.5,11441,11922.1,12362.8,12870.5,13390.9,13827.5,16006.1
2020,IRQ,368,Iraq,33.66213608,44.61811066,40222502,91.3,440607.9,1691.5,582.9,606.2,10.4,17.1,24,30.8,36.9,42.5,47.9,53.1,58.5,64.3,70.3,76.7,83.2,90.2,97.6,105,112.5,120.2,128.1,136.5,145.5,154.6,163.7,173,182.5,192.3,202.5,213.3,224.6,236.3,248.4,261.1,274.2,288,302.4,317.3,332.8,348.9,365.6,382.8,400.5,418.9,438.4,458.6,479.8,502.2,525.8,551.1,577.8,606.2,636,667.5,700.9,736.4,773.1,810.5,849,889.2,930.9,974.9,1023.1,1074.1,1128.8,1188.2,1255.7,1327.7,1407.4,1491.9,1579.2,1670.4,1764,1857.5,1957.9,2061.4,2186.3,2321.1,2462.1,2607.8,2758.6,2917.8,3090.1,3269,3469,3709.4,3970.2,4247.2,4523.9,4802.9,5104.2,5436.6,5769.4,6104.8,6505.5,6932.7,7350.1,7762.8,8253.8,8803.6,9477.3,11278.5
2020,IRL,372,Ireland,53.13106918,-7.388240337,4937795,71.6,68958.7,4578.4,1016.3,1837.5,5.1,7.2,9,10.7,12.4,14.3,16.4,18.8,21.7,25.3,30,36.2,44.3,54.5,66.6,79.8,94,109.4,125.8,143.2,162.6,183.7,206.5,231.6,259.7,290.6,323.4,359.2,396.8,435.1,475.5,517,561.5,607.9,656,705.4,757.4,811.8,868.8,931.9,998.7,1069.7,1146.5,1227.4,1315.9,1411.9,1510.5,1613.9,1724.7,1837.5,1955.4,2070.1,2191.3,2315.2,2447.3,2579.6,2712.6,2844.1,2977.5,3113.8,3253.3,3389.5,3527.7,3667.7,3808.6,3956.2,4100.7,4250.7,4404.4,4566.4,4738.9,4911.1,5089.3,5272,5458,5657.9,5863.1,6085.9,6313.6,6543.3,6791.7,7047.9,7338.7,7626.3,7952,8310.6,8673.5,9115.6,9606.1,10159.7,10772.2,11602.8,12639,13901,15633.2,18105.8,22090.8,27798.5,40305.9,243849.8
2020,ISR,376,Israel,32.13433075,34.98122787,8655540,394.9,21919.6,5000.8,2671.2,3414.9,28.3,59,97,139.4,183.5,227.9,273.7,321.9,372.4,423.5,476.1,530.6,587.4,646,706.1,768,831.1,895.2,958.2,1023,1088.4,1156,1225.1,1293.6,1361.2,1428,1497.2,1568.6,1639.2,1710.7,1786.5,1862.9,1940.4,2018.1,2097.7,2175.7,2256.6,2339.1,2420,2503,2587.1,2672.9,2759,2846.3,2933.9,3026.2,3120.1,3213.7,3311.7,3414.9,3520,3630.7,3743.6,3857.6,3970.1,4087.3,4197.2,4317.5,4442.8,4576.1,4709.9,4851.4,4993.3,5132.6,5294.7,5447.6,5609.8,5802.9,6012.3,6220,6423,6634.4,6843.1,7055.1,7255.7,7471.2,7687.9,7901.5,8132.8,8372.1,8621.5,8899.2,9187.4,9562.4,10299,11058.6,11777.6,12412.6,12993.6,13597,14065.8,14403.1,14686.3,15024.3,15419.8,15893,16309.4,16730.5,17215.7,18481.3
2020,ITA,380,Italy,42.97873688,12.04856205,60461827,202.8,298067.4,9785.7,4613.8,5530.9,24.5,52.3,86.7,134.7,209.9,338,512.5,686.6,838.3,971.6,1093.6,1210,1320.1,1426.5,1530.8,1634,1736.4,1837.9,1939.4,2040.5,2141.6,2244.1,2345.9,2447.7,2549.1,2652.5,2755.7,2858.3,2964.8,3070.8,3177.9,3285.3,3393.7,3506.4,3617.7,3731.2,3845.3,3960.5,4077.9,4198.6,4320,4441.8,4566.7,4694.7,4825.9,4961.3,5098.6,5238.5,5383,5530.9,5680.5,5834.6,5995.2,6160.6,6328.4,6504.5,6687.1,6875.2,7069.1,7271.5,7483.6,7699.3,7921.8,8160.6,8406.2,8659.4,8926.4,9208.8,9505.9,9816.6,10137.3,10477,10831,11215.6,11610.3,12029.4,12486.5,12966.6,13478.7,14029.8,14619.2,15233.2,15903.5,16633.4,17422.9,18272,19266.4,20265.5,21377,22667.7,24067.3,25694.9,27597,29835.3,32567.1,36049.8,40694.4,47684,60408.6,1037430.9
2020,CIV,384,CIte dIvoire,6.69305706,-5.344413757,26378274,82.2,320755.8,5450.4,450.6,217.2,11,14.5,17.4,19.7,22,24.1,26.2,28.2,30.1,32,33.9,35.8,37.7,39.7,41.6,43.6,45.7,47.7,49.8,52,54.1,56.3,58.5,60.8,63.2,65.6,68.1,70.8,73.5,76.4,79.4,82.6,85.9,89.5,93.3,97.4,101.8,106.5,111.5,117,123.1,129.9,137.3,145.4,154.2,164.1,175.2,187.7,201.7,217.2,234.4,254.5,276.4,300.5,327.3,358.2,394,433.8,480.7,534.7,597.5,667.5,745.6,831.9,928.2,1037.9,1165,1317.4,1499.6,1718.2,1964.2,2262.9,2619.8,3010.8,3472.5,4027.6,4646.9,5274.6,5978.4,6769.9,7495.4,8015.3,9159.5,10024.9,11000.1,13752.9,16698.1,19191.8,21779.6,24424.5,25225.6,26194.5,28618.4,32298.6,36213,38195.9,39899,42050.9,48477.3,62371.3
2020,JAM,388,Jamaica,18.11326218,-77.1905899,2961160,267.3,11076.9,1657,774.3,1105.3,34.2,41,47.2,52.5,57.9,63.3,69,74.9,81.1,87.6,94.5,101.8,109.6,117.9,126.4,135.4,144.9,155,165.5,176.5,188,200.1,212.8,226.9,242.3,258.6,276.4,295.4,316.4,338.7,362.2,387.8,415.6,445.4,477.5,512,549.7,587.7,627,668.7,711.5,753.2,796.1,840,884.5,931.1,976.5,1021.2,1063.7,1105.3,1146.5,1187.7,1228.7,1271,1314.5,1357.3,1401.4,1444.2,1485.6,1527.5,1570.7,1615,1659.3,1705.6,1753.8,1802.4,1851.8,1906.1,1961.9,2022.8,2088.4,2157.9,2232.7,2317.4,2401,2484.5,2573.5,2673.8,2786.9,2888.3,2979.1,3077.1,3211.9,3407.2,3783.6,4132.9,4325,4452.7,4539.7,4618.8,4676.7,4742.1,4812.7,4882.5,4974.2,5102.7,5310,6881.6,7388.9,8361.7
2020,JPN,392,Japan,35.56870651,137.1476288,126476457,340.7,371226.7,5649.3,2425.4,3520.4,20.7,37,54.8,73.9,94.9,118,142.9,169.4,197.2,226.7,258.2,291.9,328.4,368.3,411.2,456.2,503,551.2,601,652.7,706.3,762.5,821.9,883.2,947.4,1014.6,1084.2,1156.7,1232.3,1311.3,1394.1,1481.3,1572.7,1668.4,1768.1,1871.8,1978.7,2088,2199.8,2312.7,2427,2542.8,2659.8,2778.5,2898.3,3019.1,3142.1,3266.1,3391.9,3520.4,3651.4,3784.3,3918.9,4057.2,4202,4351.9,4506.1,4668,4835.5,5010.2,5191,5377.8,5571.6,5772.7,5981.8,6198.4,6422.1,6656.1,6896.7,7145,7397.8,7658.6,7929.1,8209.9,8493.7,8786.2,9086.6,9394.4,9712.6,10039.6,10379.1,10736.3,11115.4,11514.8,11929.6,12371.6,12841.7,13338.6,13877.4,14484.7,15179.5,15865.6,16646,17604.8,18569.5,19775.1,21251.8,22734.8,24499.6,176768.2
2020,KAZ,398,Kazakhstan,46.69895172,69.85940552,18776707,7.1,2652616.2,1054.5,137.8,202.2,0.4,0.6,0.8,1,1.3,1.7,2,2.4,2.8,3.3,3.9,4.5,5.2,6,6.9,7.8,9,10.2,11.6,13.1,14.8,16.7,18.7,21,23.6,26.4,29.5,33,36.7,40.7,44.9,49.5,54.6,60,65.9,72.1,78.6,85.5,92.7,100.3,108.2,116.5,125.2,134.3,143.8,154,164.9,176.7,188.9,202.2,216.3,231,246,262,279.2,297.4,316.3,335.6,355.6,376.2,397.6,419.1,441.6,464.9,489.2,515,541.4,568.4,596.2,625.5,658.4,694.1,731.2,770.5,812.7,856.7,910.9,968.8,1043.5,1127.7,1219.9,1309.1,1407.4,1508,1639.6,1933.3,2715.4,3562.3,4207,4650.3,5102.1,5715,6105.4,6364.1,6557,6741,6936.6,7153.1,7524.5,8386.2
2020,JOR,400,Jordan,31.98550797,35.90131378,10203140,115,88742.6,6742.6,2628.1,3528.1,10.2,28.8,50.4,72.6,97,124,153.1,185.3,219.6,256.2,292.8,329.6,367.7,407.8,449.2,492.7,537.4,583.6,632.7,682.3,732.1,786.1,844.1,906.5,972.9,1041.8,1115.2,1192.5,1271,1349.8,1432,1520.8,1609.7,1697.5,1786.1,1876.3,1967.4,2060.3,2157.2,2254.8,2355.2,2459.7,2566.2,2679,2798.6,2930,3065.7,3215,3367.1,3528.1,3690.3,3859.5,4032.6,4214.7,4396.7,4585.7,4773.6,4975.8,5176.2,5384.2,5615.8,5867.2,6110.2,6361.9,6618.2,6891.1,7181,7456.7,7706.8,8007.4,8364.7,8857.2,9346.8,9720.7,10020,10488.9,11091.7,11775.5,12634.6,13713.8,14683.9,15448.8,16073,16714.7,17378.2,17949.5,18521.5,19075.8,19670.6,20149.3,20610.6,21093.2,21636.5,22095.1,22465.5,22826,23271.8,23918.9,24944.3,27688.5
